1031540	Ihn erwartete ein schreckliches Schicksal	1864268	Un destino atroz le esperaba
1032156	Oft musste sie selbst hingehen	1038644	A menudo tenía que ir ella misma
1032520	Ich besuche meine Schwester nie	1038639	No visito nunca a mi hermana
1033656	Wir fahren alle gern Rad	1038580	A todos nos gusta montar en bici
1033694	Unser Zaun ist aus Eisen	1386414	Nuestra reja es de hierro
1033696	Was waren ihre letzten Worte?	1386336	¿Cuáles fueron sus últimas palabras?
1033697	Ich kenne seinen Namen nicht	1634606	No me sé su nombre
1033697	Ich kenne seinen Namen nicht	1531310	No sé su nombre
1033701	Unser Baby lernt gerade sprechen	1038577	Nuestro bebé está aprendiendo a hablar
1033703	Wie ist die Prüfung gelaufen?	1984585	¿Cómo te ha ido el examen?
1034143	Er züchtet Tomaten im Gemüsegarten	1038568	Él cultiva tomates en el huerto
1034403	Ich bin ein armer Tischler	594119	Soy un carpintero pobre
1034431	Ich telefoniere mit Manuel	1038555	Estoy hablando por teléfono con Manuel
1034432	Das ist meine Geschäftsadresse	850404	Esta es la dirección de mi negocio
1034483	Lieben bis zum Tode	359085	Amar a muerte
1034517	Ich will hier nicht essen	1031897	No quiero comer aquí
1034517	Ich will hier nicht essen	1031898	Yo no quiero comer aquí
1035436	Alle Anwälte sind Lügner	955922	Los abogados son todos unos mentirosos
1035436	Alle Anwälte sind Lügner	1038540	Todos los abogados son unos mentirosos
1036018	Ich bin ein Käsekenner	1038537	Soy un experto quesero
1036145	Er schickte mir ein Geschenk	1036136	Me mandó un regalo
1036233	Enttäusch mich nicht!	1038520	No me defraudes
1036233	Enttäusch mich nicht!	1237253	¡No me decepciones!
1037319	Sie spielt Klavier	853627	Ella toca el piano
1037330	Wie alt er ist!	549317	¡Qué viejo es!
1037344	Manuel ist Fußballer	340310	Manuel es un futbolista
1037442	Er singt gern	1037639	Le gusta cantar
1037448	Größer ist nicht immer besser	1038489	Que sea más grande no quiere decir que sea mejor
1037450	Ich möchte Skistiefel kaufen	1038486	Quiero comprar botas de esquí
1037453	Ich bin klüger als du	1004694	Soy más listo que tú
1037453	Ich bin klüger als du	1004696	Soy más lista que tú
1037455	Mein Onkel ist verärgert	943844	Mi tío está enojado
1037455	Mein Onkel ist verärgert	1203416	Mi tío está enfadado
1037456	Die Reise hat gerade angefangen	3897377	Acaba de comenzar el viaje
1037458	Eine sehr gute Idee!	1037631	¡Muy buena idea!
1037460	Haben wir ein Problem?	1037630	¿Tenemos algún problema?
1037460	Haben wir ein Problem?	2165555	¿Tenemos un problema?
1037461	Wir haben kein Problem	1037629	No tenemos ningún problema
1037468	Er ist Busfahrer	1037626	Es conductor de autobús
1037468	Er ist Busfahrer	2184997	Él es chofer de bus
1037471	Das war ein Hundert-Dollar-Schein	1038469	Eso era un billete de cien dólares
1037474	Das Buch kostet fünfzehn Dollar	462591	El libro cuesta quince dólares
1037478	Das Buch ist neu	1037621	El libro es nuevo
1037484	Hast du alles abgewaschen?	1304896	¿Has lavado todo?
1037485	Das ist mein Freund Manuel	1037618	Este es mi amigo Manuel
1037499	Sie hat eine weiße Katze	811341	Ella tiene un gato blanco
1038010	Das taugt nichts	1855050	Eso no sirve
1038016	Du sollst schlafen	2517	Deberías dormir
1038023	Verkaufst du Batterien?	1038456	¿Vendes pilas?
1038025	Thai ist eine interessante Sprache	1009222	El tailandés es un idioma interesante
1038031	Ich mag lieber Selters	1009215	Prefiero agua mineral
1038038	Dinosaurier sind nun ausgestorben	1684338	Ya los dinosaurios están extintos
1038039	Er ist die Treppe hochgerannt	1038451	Él subió corriendo la escalera
1038050	Wo lebst du nun?	886073	¿Dónde vives ahora?
1038084	Seine Erklärung ist total unlogisch	1078410	Su explicación no tiene ninguna lógica
1038087	Sie fand das Landleben öde	1038442	Le agobiaba la vida en el campo
1038488	Ich habe keine Familie	1507306	No tengo familia
1038522	Warum antwortest du mir nicht?	1503461	¿Por qué no me respondes?
1038528	Warum antworten Sie mir nicht?	1503463	¿Por qué no me responde?
1038838	Jeder lügt	1467852	Todos mienten
1039047	Sein Vater war Polizist	955924	Su padre era policía
1039060	Sie war rot angezogen	345757	Ella llevaba ropas rojas
1039060	Sie war rot angezogen	1412745	Ella estaba vestida de rojo
1039061	Er bereute seinen Entschluss nicht	905590	No se arrepintió de su decisión
1039064	Fährt dieser Bus zum Strand?	841939	¿Este autobús va a la playa?
1039066	Ich hab's satt	856352	Estoy harto de esto
1039071	Ihre Mutter wird weiterhin arbeiten	1443963	Su madre seguirá trabajando
1039198	Wir brauchen einen Plan	1281214	Necesitamos un plan
1039674	Komm mit mir schwimmen	564502	Ven a nadar conmigo
1039674	Komm mit mir schwimmen	12443312	Vení a nadar conmigo
1040000	Brauchst du viel Geld?	343297	¿Necesitas mucho dinero?
1040000	Brauchst du viel Geld?	1288865	¿Te hace falta mucho dinero?
1040003	Meine Eltern sprechen kein Niederländisch	1479286	Mis padres no hablan holandés
1040006	Die Sommerferien sind vorbei	858661	Las vacaciones de verano se han acabado
1040006	Die Sommerferien sind vorbei	1057393	Las vacaciones de verano terminaron
1040023	Wir sind nur einmal jung	1567879	Sólo se es joven una vez
1040030	Kann ich dich etwas fragen?	1011420	¿Puedo hacerte una pregunta?
1040030	Kann ich dich etwas fragen?	1408472	¿Te puedo preguntar algo?
1040107	Korrigieren Sie bitte meine Sätze	2571562	Por favor, corrija mis frases
1040109	Schwimm nicht im Fluss	2010832	No nades en el río
1040110	Sie blieben Freunde	1632648	Ellos siguieron siendo amigos
1040111	Sie sind Freunde geblieben	1632648	Ellos siguieron siendo amigos
1040253	Er hat meinen Geldbeutel gestohlen	1560362	Él robó mi billetera
1040841	Beide Brüder leben noch	1332066	Los dos hermanos aún viven
1040894	Sie bezeichneten ihn als Verräter	1387630	Ellos lo llamaron traidor
1040896	Sie bezeichneten sie als Verräter	1387633	Ellos los llamaron traidores
1040898	Sie schufen eine Regierung	1387634	Ellos crearon un gobierno
1040908	Sie wollten Geld verdienen	1387637	Ellos querían ganar dinero
1040910	Sie verhungerten fast	8809870	Casi se morían de hambre
1040912	Sie bezeichneten es als Massenmord	1153368	Ellos lo llamaron una masacre
1040918	Sie nannten sie Scalawags	1387753	Ellos los llamaban scalawags
1040945	Sie blieben in Tennessee	1387744	Ellos se quedaron en Tennessee
1040946	Sie waren konservative Männer	1148217	Ellos eran hombres conservadores
1040947	Sie hörten sogar Musik	1387748	Ellos incluso escuchaban música
1040949	Sie hatten den Bürgerkrieg verloren	1387749	Ellos habían perdido la Guerra Civil
1040951	Sie wandten sich gegen Deutschland	1387751	Ellos se pusieron en contra de Alemania
1040958	Sie unterzeichneten den Friedensvertrag	1387755	Ellos firmaron el tratado de paz
1040966	Sie stahlen Pferde und Rinder	1387758	Ellos robaron caballos y ganado
1040969	Sie wollten etwas Besseres	1387759	Ellos querían algo mejor
1040999	Ihnen gefiel, was Manuel sagte	1781102	Les gustó lo que dijo Manuel
1041011	Sie sprachen kein Spanisch	1065043	Ellos no hablaban español
1041011	Sie sprachen kein Spanisch	1305244	Usted no hablaba español
1041531	Normalerweise blieben sie nicht lang	1193352	Normalmente ellos no se quedaban por mucho
1041532	Der Laden war relativ leer	1749161	La tienda estaba relativamente vacía
1041539	Das ist eine lächerliche Idee	1105264	Es una idea ridícula
1041554	Also, was ist dein Problem?	1080772	Entonces, ¿qué problema tienes?
1041640	Sprich nicht mit vollem Mund!	1070364	¡No hables con la boca llena!
1041818	Meine Unterhose ist nass	10348097	Mis calzones están mojados
1041833	Ich spreche Englisch jeden Tag	1000704	Hablo inglés todos los días
1041904	Sie benötigen eine tägliche Pflege	1192228	Ellos requieren un cuidado diario
1041972	Nie im Leben!	5048650	¡Nunca en la vida!
1041975	Ich bin mit ihr verlobt	347387	Estoy prometido a ella
1042156	Sie sind meine Schwestern	1355651	Ellas son mis hermanas
1042162	Er liebt die Gartenarbeit	1983561	Le encanta la jardinería
1042172	Wir möchten dir gerne helfen	868461	Estamos deseando ayudarte
1042740	Meine Großmutter ist krank	9706698	Mi abuela está enferma
1043102	Ich mag die okzitanische Sprache	1031098	Me gusta la lengua occitana
1043534	Verschwende keine Zeit	615106	No pierdas tiempo
1043595	Manuel saß am Steuer	12018518	Manuel se sentó al volante
1043992	Sie sind zu dritt gekommen	9939066	Vinieron los tres juntos
1044001	Mach deinen Mund weit auf	1678679	Abre bien la boca
1044002	Wie hoch ist der Berg?	2746923	¿Cuánto mide la montaña?
1044006	Seine beiden Großväter sind tot	2169758	Sus dos abuelos están muertos
1044038	Sie mag Wortspiele	728491	A ella le gustan los juegos de palabras
1044040	Das Baby lächelte mich an	1242568	El bebé me sonrió
1044044	Manuel wollte Arzt werden	2243451	Manuel quería ser doctor
1044044	Manuel wollte Arzt werden	5025877	Manuel quería ser médico
1044047	Das betrifft mich nicht	950970	Eso no me concierne
1044297	Ich frühstücke heute nicht	455776	No desayunaré hoy
1044302	Trau ihm nicht	977388	No te fíes de él
1044303	Manuel ist groß, ich nicht	996616	Manuel es alto, yo no
1044490	Das Wort hat mehrere Bedeutungen	1011067	La palabra tiene varios significados
1044934	Ja, ich hab's eilig	1676316	Sí, estoy apurada
1044970	Ich esse gerne heiße Suppe	867565	Me gusta comer sopa caliente
1044970	Ich esse gerne heiße Suppe	1427913	Me gusta tomar sopa caliente
1045031	Lass mich sterben	1194230	Déjame morir
1045031	Lass mich sterben	9800739	¡Déjame morir!
1045038	Ich mag die grüne Farbe	854485	Me gusta el color verde
1045039	Magst du China?	1045048	¿Te gusta China?
1045044	Sie trägt nie grün	1045046	Ella nunca se viste de verde
1045071	Hast du eine Frage?	1490470	¿Tienes alguna pregunta?
1045071	Hast du eine Frage?	624890	¿Tienes una pregunta?
1045099	Sie sagt immer nur nein	1743464	Ella siempre dice no
1045122	Das wollte ich nicht	1443633	Yo no quería eso
1045217	Was willst du von mir?	667170	¿Qué quieres de mí?
1045262	Land in Sicht!	918799	¡Tierra! ¡Tierra!
1045262	Land in Sicht!	1445122	¡Tierra a la vista!
1045322	Er stand hinter der Tür	945561	Estaba parado detrás de la puerta
1045361	Sie hat überhaupt keine Feinde	2033358	Ella no tiene absolutamente ningún enemigo
1045457	Sie ist keine Sängerin	1469873	Ella no es ninguna cantante
1045457	Sie ist keine Sängerin	2351157	Ella no es cantante
1045509	Es hat viel geschneit	883672	Ha nevado mucho
1045511	Hat Laura diesen Brief geschrieben?	751880	¿Ha escrito Laura esta carta?
1045514	Eine Sprache reicht niemals aus	479853	Un idioma nunca es suficiente
1045524	Wir haben eine weiße Katze	1045523	Tenemos un gato blanco
1045836	Manuel kann Laura nicht vergessen	2711385	Manuel no puede olvidar a Laura
1045849	Manuel kann Lauras Französisch verstehen	1716001	Manuel puede entender el francés de Laura
1046091	Manuel rief Laura an	1284293	Manuel llamó a Laura
1046094	Manuel hat Laura gestern angerufen	1543271	Manuel llamó a Laura ayer
1046108	Manuel nannte Laura einen Feigling	1291930	Manuel llamó a Laura cobarde
1046109	Manuel bezeichnete Laura als Feigling	1291930	Manuel llamó a Laura cobarde
1046360	Wisst ihr, wo er wohnt?	3353643	¿Sabéis dónde vive él?
1046371	Manuel kaufte etwas für Laura	1088289	Manuel le compró algo a Laura
1046371	Manuel kaufte etwas für Laura	1088290	Manuel compró algo para Laura
1046378	Manuel kaufte Laura eine Kamera	2209117	Manuel le compró una cámara a Laura
1046398	Manuel missbrauchte Lauras Vertrauen	1590236	Manuel traicionó la confianza de Laura
1046405	Mein Kopfweh ist weg	1160774	Mi dolor de cabeza se ha ido
1046409	Ich schaue nach meiner Brille	1254634	Estoy buscando mis lentes
1046409	Ich schaue nach meiner Brille	1254635	Estoy buscando mis anteojos
1046778	Du bist krank!	871038	¡Estás enfermo!
1046857	Diese Katze ist braun	5019468	Este gato es marrón
1046861	Wozu brauchst du das Geld?	589496	¿Para qué necesitas el dinero?
1046861	Wozu brauchst du das Geld?	674843	¿Por qué necesitas este dinero?
1046863	Darf ich hier fotografieren?	777866	¿Puedo hacer fotos aquí?
1046863	Darf ich hier fotografieren?	1077394	¿Puedo sacar fotos aquí?
1046868	Sie lächelte mir zu	995015	Ella se dirigió a mí sonriendo
1046869	Sie ist depressiv	760061	Ella está deprimida
1046870	Sie ist niedergeschlagen	760061	Ella está deprimida
1046918	Das hier ist Japan	539224	Esto es el Japón
1046918	Das hier ist Japan	795725	Esto es Japón
1046950	Ihre Antwort entspricht meiner Erwartung	1434213	Su respuesta cumplió con mis expectativas
1047112	Japan verbraucht tonnenweise Papier	2530461	Japón consume toneladas de papel
1047543	Katzen sind nicht menschlich	808305	El gato no es humano
1047544	Wenn man vom Teufel spricht	536129	Hablando del rey de Roma
1047549	Sie half ihm beim Schlipsbinden	892163	Ella le ayudó a atarse la corbata
1047733	Manuel schlug Laura beim Damespielen	1235124	Manuel le ganó a Laura en damas
1047733	Manuel schlug Laura beim Damespielen	1291781	Manuel ganó a Laura a las damas
1047733	Manuel schlug Laura beim Damespielen	1414386	Manuel le ganó a Laura en las damas
1048266	Ich will es dir vergelten	1705474	Te lo quiero retribuir
1048488	Mein Bruder Manuel ist vierzehn	526314	Mi hermano Manuel tiene catorce años
1048501	Wem soll ich das melden?	687723	¿A quién informo?
1048502	Wir sind Ihrer Meinung	464335	Estamos de acuerdo con usted
1048779	Ich bin eine Person	863576	Soy una persona
1048785	Wer kann diese Maschine bedienen?	1684343	¿Quién puede manejar esta máquina?
1048793	Er weiß viel über Schmetterlinge	620462	Él sabe mucho de las mariposas
1048800	Amerikaner essen viel Fleisch	556328	Los estadounidenses comen mucha carne
1048801	Er kann lesen	1248555	Él sabe leer
1048803	Wir schwimmen gerne im Ozean	1490475	Nos gusta nadar en el océano
1048805	Ihr seid Kinder	1222327	Ustedes son niños
1048850	Der Mann trägt ein Hörgerät	5035181	El hombre lleva puesto un audífono
1048870	Dieses Haus ist sehr gut	1003120	Esta casa es muy buena
1048918	Ich zahle bar	523759	Pago en efectivo
1048927	Hast du oft Nasenbluten?	1296518	¿Te sangra la nariz a menudo?
1048939	Du hast mich angelogen, stimmt's?	894262	Me mentisteis, ¿verdad?
1048994	Dieser Fruchtsaft schmeckt sauer	1344395	Este zumo de frutas está ácido
1049766	Sie wurde Krankenschwester	866147	Ella se hizo enfermera
1049892	Bitte warte noch ein Weilchen	1507080	Por favor, espere un poco
1050406	Sie dachte, ich wäre Arzt	493405	Ella pensaba que yo era médica
1050406	Sie dachte, ich wäre Arzt	493408	Ella pensaba que yo era doctora
1050987	Ich lebe gern hier	1051066	Me encanta vivir aquí
1051559	Warst du mit jemandem zusammen?	560880	¿Estabas con alguien?
1051563	Haben Sie Ihren Pass dabei?	745048	¿Tienen su pasaporte?
1051812	Ich sehe Laura heute Nachmittag	1319159	Voy a ver a Laura esta tarde
1051834	Dieses ist besser	1305242	Éste es mejor
1051876	Er hatte eine weiße Katze	1491100	Él tenía un gato blanco
1051901	Es war ziemlich kalt	1123756	Hacía mucho frío
1051973	Denke darüber nach	746308	Piénsalo
1051999	Willkommen in Japan	2231839	Bienvenidos a Japón
1051999	Willkommen in Japan	330114	Bienvenido a Japón
1052007	Bringe ihn herein	1289014	Háganle entrar
1052009	Ich will den Film sehen	855133	Quiero ver la película
1052015	Das Buch handelt von Sternen	990604	Este libro trata de las estrellas
1052016	Möchtest du Geld?	1038587	¿Quieres dinero?
1052017	Ich möchte eine Mango essen	1287531	Quiero comer un mango
1052021	Du hast viel verpasst	4348318	Te perdiste un montón
1052504	Ich habe heute keine Hausaufgaben	1055514	Hoy no tengo deberes
1052504	Ich habe heute keine Hausaufgaben	1676942	Hoy no tengo tarea
1052530	Ich würde dich gerne küssen	1318250	Me gustaría besarte
1052544	Die Mutter küsste das Kind	981500	La madre besó al bebé
1052544	Die Mutter küsste das Kind	1040984	La madre besó al niño
1052544	Die Mutter küsste das Kind	1055494	La madre le dio un beso al niño
1052575	Ich brauche ihn nicht mehr	1055491	Ya no le necesito
1052821	Im Café bekommt man Kaffee	2297992	En el café se toma café
1053101	Mit wem hast du gesprochen?	947274	¿Con quién hablabas?
1053102	Wer hat das Fenster zerbrochen?	345147	¿Quién ha roto la ventana?
1053102	Wer hat das Fenster zerbrochen?	1330648	¿Quién rompió la ventana?
1053102	Wer hat das Fenster zerbrochen?	3224822	¿Quién quebró la ventana?
1053109	Rothaarige Menschen haben häufig Sommersprossen	1713437	Los pelirrojos comúnmente tienen pecas
1053116	Sie hat 2000 Bücher	1245206	Ella tiene 2.000 libros
1053117	Ich bin vierzig Jahre alt	1055483	Tengo cuarenta años
1053120	Vierzig Jahre sind vorbei	1055480	Han pasado cuarenta años
1053121	Waren deine Eltern zuhause?	1055479	¿Estaban en casa tus padres?
1053122	Heute geht es mir gut	1055477	Hoy estoy bien
1053124	Laura kocht ohne Salz	1055476	Laura cocina sin sal
1053150	Ich habe zwei englische Bücher	943759	Tengo dos libros de inglés
1053151	Wir müssen nun schlafen gehen	1055458	Ahora debemos irnos a dormir
1053157	Sie bekommen keinen Cent	1436744	No recibirá ni un céntimo
1053163	Du solltest dich duschen	1055449	Deberías ducharte
1053484	Buchstabieren Sie bitte Ihren Namen	1055426	Por favor, deletree su nombre
1053486	Wie viel kostet der Holzstuhl?	436198	¿Cuánto cuesta la silla de madera?
1053586	Ich möchte nach Hawaii fahren	945690	Quisiera ir a Hawái
1054294	Bist du auf Facebook?	1054442	¿Tienes Facebook?
1054294	Bist du auf Facebook?	1054447	¿Estás en Facebook?
1054509	Wo ist die Schule?	1054518	¿Dónde está la escuela?
1054539	Lasst uns den Intercity-Express nehmen	2402815	Tomemos el Intercity-Express
1054583	Wir ziehen nächsten Monat um	2140600	Nos mudaremos el próximo mes
1054805	Gieße nicht Öl aufs Feuer	1707776	No le viertas aceite al fuego
1054806	Die Ausnahme bestätigt die Regel	800116	La excepción confirma la regla
1054816	Tue recht und scheue niemand	1055397	Haz bien y no mires a quién
1054987	Heute bin ich frei	627515	Hoy estoy libre
1055549	Das ist für mich Volapük	1503918	Eso para mí es Volapük
1055842	Gebt mir fünf Tage	2070569	Dadme cinco días
1055842	Gebt mir fünf Tage	5050629	Denme cinco días
1055870	Ich geh ins Kino	1431614	Voy al cine
1056306	Warum ist der Himmel blau?	644628	¿Por qué es azul el cielo?
1056329	Laura sieht jeden Abend fern	881067	Laura mira televisión todas las noches
1056329	Laura sieht jeden Abend fern	1056327	Laura ve la televisión todas las noches
1056431	Ich liebe Katzen	1056419	Amo a los gatos
1056454	Er ist eine wichtige Person	981375	Él es una persona importante
1056483	Reichen tausend Yen?	5114867	¿Mil yenes son suficientes?
1056488	Das ist keine einfache Frage	722046	Esa no es una pregunta fácil
1056488	Das ist keine einfache Frage	2009068	No es una pregunta fácil
1056490	Dieser Schalter dort	358673	Es aquel mostrador
1056529	Sie war weg	1490474	Ella estaba lejos
1056630	Sie kaufte ihm eine Fahrkarte	1308757	Ella le compró un billete
1057471	Er ruhe in Frieden	1768684	Que descanse en paz
1057493	Macht nichts!	3425826	¡No pasa nada!
1058520	Geld weg, Liebe weg	1068545	Se va el dinero, se va el amor
1058802	Wein hilft zu verdauen	1683995	El vino ayuda a digerir
1059319	Die Musik ist seine Leidenschaft	1059316	La música es su pasión
1059320	Die Musik ist ihre Leidenschaft	1059316	La música es su pasión
1059655	Ich trinke gerade ein Bier	1068537	Estoy tomándome una cerveza
1059655	Ich trinke gerade ein Bier	1068538	Estoy bebiendo una cerveza
1059907	Du hast meinen Vater umgebracht	1059895	Tú mataste a mi padre
1060245	Stehe ich dir im Weg?	1060172	¿Estoy en tu camino?
1060248	Ich habe das Buch gelesen	1068535	Me he leído el libro
1060249	Manuel muss noch viel lernen	1068534	Manuel todavía tiene mucho que aprender
1060251	Nein, ich bin nicht gegangen	1068532	No, no he ido
1060251	Nein, ich bin nicht gegangen	1068533	No, no fui
1060253	Wir haben zu viele Lektionen	1742218	Tenemos demasiadas clases
1060254	Diskutiere nicht mit einem Spiegel	1068531	No discutas con un espejo
1060259	Kreationismus ist Blödsinn	5015760	El creacionismo no tiene sentido
1060546	Ich hasse meine Schwiegermutter	1060548	Odio a mi suegra
1060546	Ich hasse meine Schwiegermutter	1339545	Detesto a mi suegra
1060553	Manuel ist ein netter Mensch	1068523	Manuel es una buena persona
1060555	Meine Frau ist Polin	1060970	Mi mujer es polaca
1060573	Er hat ein schwarzes Hemd	1068522	Tiene una camisa negra
1060627	Ich verstehe deine Frage nicht	1060632	No entiendo tu pregunta
1060628	Ich verstehe eure Frage nicht	1068518	No entiendo vuestra pregunta
1060629	Ich verstehe Ihre Frage nicht	1068517	No entiendo su pregunta
1060629	Ich verstehe Ihre Frage nicht	1068518	No entiendo vuestra pregunta
1060935	Ich war auf der Party	1031922	Yo estaba en la fiesta
1061895	Jeder trank ein Glas	1068511	Cada uno se bebió un vaso
1061957	Ihre Augen waren voller Traurigkeit	1068510	Sus ojos estaban llenos de tristeza
1063037	Da kommt er	1068507	Ahí viene
1063532	Wo sind die Äpfel?	1063538	¿Dónde están las manzanas?
1063552	Du scheinst beschäftigt zu sein	580817	Pareces ocupado
1063552	Du scheinst beschäftigt zu sein	580818	Pareces ocupada
1063552	Du scheinst beschäftigt zu sein	1133997	Tú pareces estar ocupado
1063553	Ihr scheint beschäftigt zu sein	2729632	Parecéis estar ocupados
1063731	Seine Schwester lebt in Schottland	1068502	Su hermana vive en Escocia
1063732	Ihre Schwester lebt in Schottland	1068502	Su hermana vive en Escocia
1063740	Sie wird immer hübscher	3611455	Se está volviendo cada vez más bonita
1063829	Er spricht zehn Sprachen	1003048	Habla diez lenguas
1063829	Er spricht zehn Sprachen	1003106	Él habla diez idiomas
1063829	Er spricht zehn Sprachen	1068501	Él habla diez lenguas
1063856	Sein Name war falsch geschrieben	1068499	Su nombre estaba mal escrito
1063857	Ihr Name war falsch geschrieben	1068499	Su nombre estaba mal escrito
1064754	Er heiratete meine Cousine	582321	Él se casó con mi prima
1064757	Ich trinke nie Wein	1068491	No bebo nunca vino
1064798	Alles ist relativ	1068489	Todo es relativo
1064976	Laura sieht gerne fern	473526	A Laura le gusta ver la televisión
1064976	Laura sieht gerne fern	727546	A Laura le gusta ver la tele
1065130	Es ist wirklich kalt heute	1667330	Está realmente helado hoy
1065435	Meinen Sie das ernst?	1068487	¿Está hablando en serio?
1065623	Das war ein schöner Heiratsantrag	1446566	Fue una bella propuesta de matrimonio
1066720	Heute ist unser letzter Ferientag	1066651	Hoy es nuestro último día de vacaciones
1066853	Manuel isst nur Bionahrung	1718221	Manuel solo come comida orgánica
1066912	Wie gut kennst du Manuel?	1321817	¿Qué tan bien conoces a Manuel?
1066917	Kennst du Manuel gut?	1321970	¿Conoces bien a Manuel?
1067059	Kann ich ins Bett gehen?	937440	¿Puedo irme a la cama?
1067063	Sie trinken nie Bier	1068464	No beben nunca cerveza
1067063	Sie trinken nie Bier	1801468	Nunca beben cerveza
1067157	Wünschen Sie mir Glück!	1068456	¡Deséeme suerte!
1067157	Wünschen Sie mir Glück!	1068457	¡Deséenme suerte!
1067588	Die Post muss abgeholt werden	462875	El correo tiene que ser recogido
1068770	Ich bin in der Bibliothek	1190872	Estoy en la biblioteca
1068775	Nimm deinen Studentenausweis mit!	1071971	¡Trae tu carnet de estudiante!
1068775	Nimm deinen Studentenausweis mit!	1071976	¡Tráete el carnet de estudiante!
1068864	Jemand klopft an der Tür	3540173	Alguien llama a la puerta
1068865	Sprechen Sie Latein?	2047385	¿Habla usted latín?
1068881	Alles oder nichts	1067413	O todo o nada
1068899	Das ist Schnee von gestern	1297781	Eso es agua pasada
1069093	Er zeigte ihm einen Vogel	1778661	Él le mostró un pájaro
1069093	Er zeigte ihm einen Vogel	1778769	Le hizo un corte de mangas
1069093	Er zeigte ihm einen Vogel	1784803	Indicó que le faltaba un tornillo
1069900	Er versteht Esperanto gut	2602999	Él entiende bien el esperanto
1070201	Er hat genug Geld	1535110	Él tiene suficiente dinero
1070206	Ich will Arzt werden	2212428	Quiero hacerme médico
1070214	Seitdem vergingen viele Jahre	1707792	Pasaron muchos años desde entonces
1070345	Ich bin im letzten Waggon	5032480	Estoy en el último vagón
1070440	Mein Sonnenbrand tut weh	1871773	Me duele la quemadura
1070441	Endlich ging er nach Amerika	2277508	Por fin, se fue a América
1070448	Sie hat meinen Regenschirm repariert	765200	Reparó mi paraguas
1070464	Am Mittag aßen wir Mittagessen	1698681	Almorzamos al mediodía
1070489	Er spinnt total	574430	Él está completamente loco
1070508	Ist sie schon da?	457853	¿Ella ya está allí?
1070526	Sie essen Schokolade	463181	Ellos comen chocolate
1070572	Ich hatte schlimmes Bauchweh	1319688	Le dolía el vientre muchísimo
1070637	Heute war es anstrengend	1043517	Hoy ha sido agotador
1070689	Dies ist ein Auto	1070691	Esto es un coche
1070711	Sie haben schmutzige Füße	979979	Sus pies están sucios
1070761	Er hat überhaupt keinen Humor	3648932	Carece completamente de sentido del humor
1070784	Laura kam aus dem Zimmer	1937801	Laura salió del cuarto
1070790	Ich habe morgen keine Zeit	1556182	No tengo tiempo mañana
1070812	Hast du keinen Appetit?	2781997	¿No tienes apetito?
1070839	Er spricht kein Englisch, oder?	1089697	Él no habla inglés, ¿verdad?
1070858	Ich hätte gern eine Limonade	5058612	Quisiera una limonada
1070866	Ich werde die Rechnung bezahlen	726569	Yo pagaré la cuenta
1070866	Ich werde die Rechnung bezahlen	865330	Pagaré la cuenta
1070869	Wer wird die Rechnung zahlen?	3777338	¿Quién va a pagar la cuenta?
1070980	Ich lüge nie	9033322	No miento nunca
1071047	Er mag seine Arbeit	1415455	Le gusta su trabajo
1071060	Kinder, hört zu!	1198405	¡Niños, escuchen!
1071198	Ich verstehe die Musik nicht	743858	No entiendo la música
1071200	Ich bin sonntags nie zuhause	539963	Los domingos nunca estoy en casa
1071200	Ich bin sonntags nie zuhause	692722	Nunca estoy en casa los domingos
1071720	Sie hat nasse Haare	456710	Tiene el pelo mojado
1071720	Sie hat nasse Haare	12442116	Ella tiene el pelo mojado
1071740	Ich warte auf meinen Freund	1240413	Estoy esperando a mi amigo
1071744	Mein Name ist Sascha	1065021	Me llamo Sasha
1071753	Ich schlafe nackt	1065152	Duermo desnudo
1071760	Kennst du das Lied?	1801513	¿Conoces esta canción?
1071763	Finger weg von der Schokolade!	5118970	¡Manos fuera del chocolate!
1071766	Dieser Tee ist zu bitter	1322469	Este té es demasiado amargo
1071766	Dieser Tee ist zu bitter	1322471	Este té está demasiado amargo
1071800	Du bist ein Rassist	1061423	Usted es racista
1071800	Du bist ein Rassist	1237203	Eres un racista
1071860	Wahrheit tötet die Freundschaft	1071862	La verdad acaba con la amistad
1072116	Mach keine brüsken Bewegungen	1408591	No hagas movimientos bruscos
1072246	Ich bin die Unschuld persönlich	1072213	Soy la inocencia personificada
1072555	Ich verabscheue deinen zynischen Pessimismus	2298148	Detesto tu cínico pesimismo
1072808	Er ist ein guter Arzt	1072807	Él es un buen doctor
1072890	Ich habe alles entdeckt!	1684347	¡He descubierto todo!
1073342	Das ist klar wie Kloßbrühe	1089656	Está más claro que el agua
1073531	Ich sehe nicht sehr gut	1244918	No veo muy bien
1074395	Ich kann laufen	1173665	Puedo correr
1074429	Hat er ein Luftschloss erbaut?	1457756	¿Él construyó un castillo en el aire?
1074714	Nach Süden	464245	Al Sur
1074714	Nach Süden	1989082	Hacia el sur
1074755	Ich kaufte ein Paar Stiefel	2313777	Compré un par de botas
1074764	Reis schmeckt gut	462903	El arroz está rico
1074770	Ich habe kein Bargeld	2169866	No tengo dinero en efectivo
1075165	Er wird sicher kommen	1292100	Seguro que vendrá
1075400	Das ist unvorstellbar!	1784466	¡Eso es inimaginable!
1076601	Geld beherrscht die Welt	5834085	El dinero gobierna el mundo
1076720	»Manuel!« »Laura!«	1097923	«¡Manuel!» «¡Laura!»
